,score_title,likelihood_title,score_text,likelihood_text
11377,0.1531,pos,0.9721,pos
11378,0.0,neg,-0.9343,neg
11379,0.0,neg,-0.9984,neg
11380,-0.0772,neg,0.0,neg
11381,-0.6124,neg,0.9805,pos
11382,-0.802,neg,0.9885,pos
11383,-0.8658,neg,-0.9914,neg
11384,0.3612,pos,0.9968,pos
11385,0.5267,pos,-0.9994,neg
11386,-0.906,neg,-0.9868,neg
11387,0.0,neg,-0.9768,neg
11388,-0.3612,neg,-0.9401,neg
11389,-0.296,neg,-0.9799,neg
11390,0.6597,pos,0.9912,pos
11391,0.34,pos,0.9664,pos
11392,0.0,neg,-0.9855,neg
11393,0.4767,pos,0.9984,pos
11394,0.0,neg,-0.4515,neg
11395,0.4753,pos,-0.9905,neg
11396,-0.2023,neg,-0.9006,neg
11397,-0.4767,neg,0.0541,pos
11398,0.3612,pos,-0.9442,neg
11399,0.0,neg,0.9933,pos
11400,0.2732,pos,-0.3716,neg
11401,0.0,neg,-0.856,neg
11402,0.0,neg,0.923,pos
11403,0.2263,pos,0.9993,pos
11404,-0.1027,neg,-0.7984,neg
11405,0.5719,pos,0.9849,pos
11406,0.0,neg,-0.9961,neg
11407,0.1531,pos,0.9875,pos
11408,0.0,neg,0.9797,pos
11409,0.0,neg,0.9178,pos
11410,0.0,neg,0.85,pos
11411,0.0772,pos,0.9514,pos
11412,0.4019,pos,0.9817,pos
11413,-0.5574,neg,0.1531,pos
11414,-0.7783,neg,-0.9994,neg
11415,0.0,neg,-0.7717,neg
11416,0.0,neg,-0.9991,neg
11417,-0.5574,neg,0.8271,pos
11418,0.0,neg,-0.9801,neg
11419,-0.5574,neg,-0.7717,neg
11420,-0.3612,neg,0.9439,pos
11421,0.3802,pos,0.5102,pos
11422,-0.5574,neg,-0.8248,neg
11423,0.128,pos,0.7986,pos
11424,0.0,neg,-0.25,neg
11425,-0.3818,neg,-0.9949,neg
11426,-0.296,neg,0.9695,pos
11427,0.0,neg,-0.5267,neg
11428,-0.5106,neg,-0.9948,neg
11429,0.0,neg,-0.9661,neg
11430,-0.4767,neg,-0.9984,neg
11431,-0.2023,neg,0.9646,pos
11432,0.3818,pos,0.9796,pos
11433,-0.296,neg,-0.9593,neg
11434,0.128,pos,0.9786,pos
11435,-0.4404,neg,-0.9186,neg
11436,0.1531,pos,0.9723,pos
11437,-0.4767,neg,-0.9985,neg
11438,0.0,neg,-0.9924,neg
11439,0.34,pos,0.9986,pos
11440,0.0,neg,0.9898,pos
11441,-0.765,neg,-0.9875,neg
11442,0.2732,pos,0.9748,pos
11443,0.0,neg,-0.5106,neg
11444,0.4215,pos,0.6373,pos
11445,-0.8555,neg,-0.4588,neg
11446,0.0,neg,-0.9767,neg
11447,-0.5574,neg,0.9958,pos
11448,-0.7906,neg,-0.9969,neg
11449,-0.8957,neg,-0.9997,neg
11450,0.0,neg,0.4019,pos
11451,0.0,neg,-0.9829,neg
11452,0.6901,pos,0.9798,pos
11453,-0.5994,neg,0.9835,pos
11454,0.0,neg,0.8996,pos
11455,0.0,neg,0.9981,pos
11456,0.5859,pos,0.9726,pos
11457,0.0,neg,-0.9038,neg
11458,0.0,neg,0.9752,pos
11459,0.0,neg,0.8573,pos
11460,-0.3802,neg,-0.975,neg
11461,0.34,pos,0.9995,pos
11462,0.0,neg,0.9984,pos
11463,-0.0516,neg,0.9726,pos
11464,-0.296,neg,0.9239,pos
11465,-0.2247,neg,0.8151,pos
11466,0.0,neg,0.6705,pos
11467,0.0,neg,-0.5334,neg
11468,-0.4927,neg,-0.9747,neg
11469,-0.4939,neg,0.9917,pos
11470,0.34,pos,0.2732,pos
11471,0.836,pos,0.9985,pos
11472,-0.4767,neg,-0.9661,neg
11473,-0.464,neg,-0.0074,neg
11474,0.0,neg,-0.7096,neg
11475,-0.2263,neg,-0.9959,neg
11476,-0.8225,neg,-0.9851,neg
11477,0.128,pos,-0.9919,neg
11478,-0.5423,neg,-0.2484,neg
11479,-0.5267,neg,0.9895,pos
11480,0.5349,pos,0.9523,pos
11481,-0.4215,neg,-0.8125,neg
11482,-0.4019,neg,-0.9999,neg
11483,-0.4767,neg,-0.8225,neg
11484,0.7579,pos,0.9744,pos
11485,-0.6369,neg,0.6619,pos
11486,0.0,neg,-0.823,neg
11487,0.128,pos,0.7269,pos
11488,-0.6239,neg,0.0093,pos
11489,0.0,neg,0.0,neg
11490,-0.2716,neg,0.7902,pos
11491,-0.7184,neg,0.34,pos
11492,0.3612,pos,0.0504,pos
11493,0.4019,pos,-0.1027,neg
11494,-0.2023,neg,-0.9922,neg
11495,0.4404,pos,0.2462,pos
11496,-0.2263,neg,0.992,pos
11497,0.0,neg,-0.9159,neg
11498,0.0,neg,-0.9948,neg
11499,0.0,neg,0.993,pos
11500,0.0,neg,-0.9403,neg
11501,0.25,pos,0.9897,pos
11502,0.0,neg,0.0,neg
11503,-0.0236,neg,0.9873,pos
11504,-0.802,neg,-0.9917,neg
11505,-0.7351,neg,0.4815,pos
11506,0.4939,pos,-0.9922,neg
11507,-0.765,neg,-0.9899,neg
11508,-0.1027,neg,-0.9413,neg
11509,0.2023,pos,-0.8673,neg
11510,0.0,neg,0.8483,pos
11511,0.0,neg,-0.8624,neg
11512,-0.6486,neg,-0.9902,neg
11513,-0.4767,neg,-0.5965,neg
11514,0.0,neg,-0.9862,neg
11515,-0.5859,neg,-1.0,neg
11516,0.0,neg,0.0,neg
11517,-0.6249,neg,-0.7296,neg
11518,-0.25,neg,0.9986,pos
11519,-0.6124,neg,0.9525,pos
11520,-0.6072,neg,-0.9696,neg
11521,0.0,neg,0.9201,pos
11522,-0.3182,neg,-0.8891,neg
11523,0.4404,pos,-0.9896,neg
11524,0.5994,pos,0.9928,pos
11525,-0.1027,neg,-0.9313,neg
11526,-0.25,neg,-0.3612,neg
11527,-0.5574,neg,-0.9873,neg
11528,-0.25,neg,0.128,pos
11529,-0.4003,neg,0.9178,pos
11530,0.0,neg,0.6285,pos
11531,0.6249,pos,0.9894,pos
11532,-0.2263,neg,-0.8314,neg
11533,0.0,neg,0.994,pos
11534,-0.228,neg,0.4404,pos
11535,0.0,neg,-0.9517,neg
11536,0.5707,pos,0.8439,pos
11537,0.3612,pos,0.9642,pos
11538,-0.0516,neg,0.9878,pos
11539,0.0,neg,0.5432,pos
11540,0.784,pos,0.7269,pos
11541,-0.7717,neg,-0.9977,neg
11542,0.3182,pos,0.7184,pos
11543,-0.3612,neg,-0.9764,neg
11544,0.0,neg,0.9618,pos
11545,0.4019,pos,0.6808,pos
11546,-0.128,neg,-0.9943,neg
11547,0.0,neg,0.9587,pos
11548,-0.8732,neg,-0.9985,neg
11549,0.5719,pos,0.9986,pos
11550,0.0,neg,0.9998,pos
11551,-0.6249,neg,-0.9778,neg
11552,0.0,neg,0.713,pos
11553,0.8074,pos,0.9762,pos
11554,0.7901,pos,0.9928,pos
11556,0.4588,pos,0.0,neg
11557,0.0,neg,0.9968,pos
11558,0.7783,pos,0.9924,pos
11559,-0.4019,neg,-0.0258,neg
11560,0.6588,pos,0.0,neg
11561,-0.296,neg,-0.7269,neg
11562,0.2023,pos,0.9899,pos
11563,-0.7964,neg,0.8735,pos
11564,-0.3182,neg,0.4939,pos
11565,-0.8271,neg,-0.9997,neg
11566,0.2732,pos,0.9549,pos
11567,-0.2263,neg,0.9995,pos
11568,-0.5106,neg,-0.2177,neg
11569,0.0,neg,-0.9522,neg
11570,0.0,neg,0.615,pos
11571,-0.3182,neg,0.6371,pos
11572,0.7269,pos,-0.9977,neg
11573,0.0,neg,0.9485,pos
11574,0.4404,pos,0.4306,pos
11575,0.0,neg,-0.9771,neg
11576,0.0,neg,0.9595,pos
11577,0.0,neg,-0.9738,neg
11578,-0.6124,neg,0.4574,pos
11579,0.0516,pos,-0.9949,neg
11580,0.1027,pos,-0.9998,neg
11581,0.4019,pos,0.9347,pos
11582,0.0,neg,0.9548,pos
11583,0.0,neg,-0.9508,neg
11584,0.0,neg,0.9571,pos
11585,-0.6113,neg,-0.3856,neg
11586,-0.6124,neg,-0.9886,neg
11587,0.0772,pos,-0.9532,neg
11588,-0.4574,neg,-0.9866,neg
11589,0.4215,pos,-0.5396,neg
11590,0.0,neg,-0.2196,neg
11591,0.7955,pos,0.8585,pos
11592,-0.1027,neg,0.9371,pos
11593,-0.5106,neg,-0.9907,neg
11594,0.0516,pos,0.9937,pos
11595,0.5267,pos,-0.5121,neg
11596,0.4019,pos,0.6249,pos
11597,0.1779,pos,0.9949,pos
11598,0.68,pos,0.9943,pos
11599,0.6369,pos,0.4215,pos
11600,0.0,neg,0.9926,pos
11601,-0.4019,neg,0.9743,pos
11602,-0.8402,neg,-0.9861,neg
11603,0.0258,pos,0.9983,pos
11604,-0.4019,neg,-0.9734,neg
11605,-0.3818,neg,0.8316,pos
11606,0.0,neg,0.7845,pos
11607,-0.4019,neg,-0.9922,neg
11608,-0.128,neg,-0.8526,neg
11609,-0.2714,neg,0.0534,pos
11610,-0.3182,neg,-0.9093,neg
11611,0.0,neg,0.8617,pos
11612,0.0,neg,-0.9993,neg
11613,0.1862,pos,0.0,neg
11614,0.0,neg,0.8555,pos
11615,0.4019,pos,0.8995,pos
11616,-0.3818,neg,0.7696,pos
11617,-0.6705,neg,-0.9846,neg
11618,0.0,neg,0.9972,pos
11619,0.0258,pos,0.9974,pos
11620,0.0,neg,0.6063,pos
11621,0.0,neg,0.1531,pos
11622,-0.7783,neg,-0.3182,neg
11623,0.3818,pos,0.972,pos
11624,-0.743,neg,0.9947,pos
11625,-0.4926,neg,0.9696,pos
11626,0.6249,pos,0.0,neg
11627,0.0,neg,0.3266,pos
11628,0.0,neg,0.9881,pos
11629,-0.5267,neg,-0.9769,neg
11630,-0.3818,neg,0.9463,pos
11631,0.0,neg,-0.6348,neg
11632,0.0,neg,-0.2991,neg
11633,0.25,pos,-0.9962,neg
11634,0.0,neg,0.0,neg
11635,-0.4404,neg,-0.6097,neg
11636,0.0,neg,0.8052,pos
11637,0.4404,pos,0.9763,pos
11638,0.0,neg,0.9958,pos
11639,-0.5106,neg,-0.9601,neg
11640,0.0,neg,0.9863,pos
11641,0.0,neg,0.9974,pos
11642,-0.1779,neg,-0.8303,neg
11643,-0.4939,neg,0.0,neg
11644,0.0,neg,-0.8803,neg
11645,0.0,neg,0.9614,pos
11646,0.0772,pos,0.8126,pos
11647,-0.7783,neg,-0.996,neg
11648,0.0,neg,-0.9996,neg
11649,0.0,neg,-0.8688,neg
11650,-0.34,neg,-0.9682,neg
11651,-0.816,neg,-0.9819,neg
11652,-0.5106,neg,0.9728,pos
11653,0.0,neg,0.8752,pos
11654,-0.5423,neg,0.9559,pos
11655,0.3744,pos,0.9686,pos
11656,0.0,neg,0.0,neg
11657,0.0,neg,0.9981,pos
11658,0.8316,pos,0.9968,pos
11659,0.0258,pos,-0.2123,neg
11660,0.0,neg,0.9485,pos
11661,0.6892,pos,0.9379,pos
11662,-0.8126,neg,-0.9911,neg
11663,0.0,neg,0.9973,pos
11664,-0.7964,neg,-0.9987,neg
11665,0.0,neg,0.296,pos
11666,0.0,neg,0.9184,pos
11667,0.0,neg,-0.624,neg
11668,0.0,neg,0.6991,pos
11669,-0.3182,neg,-0.9413,neg
11670,0.0,neg,-0.1522,neg
11671,-0.9186,neg,-0.9967,neg
11672,-0.1027,neg,-0.6486,neg
11673,0.0,neg,0.5719,pos
11674,-0.6124,neg,-0.9825,neg
11675,0.0,neg,0.9917,pos
11676,-0.6908,neg,-0.9998,neg
11677,-0.9022,neg,0.7854,pos
11678,-0.2755,neg,0.9789,pos
11679,0.5994,pos,0.2263,pos
11680,0.296,pos,-0.9827,neg
11681,0.4404,pos,0.9411,pos
11682,0.0,neg,0.9408,pos
11683,0.0,neg,0.9524,pos
11684,0.0,neg,0.6338,pos
11685,0.0,neg,0.9217,pos
11686,-0.4215,neg,0.9957,pos
11687,-0.5106,neg,0.4458,pos
11688,-0.5984,neg,-0.9912,neg
11689,-0.2263,neg,-0.9256,neg
11690,-0.1531,neg,0.9624,pos
11691,0.0,neg,0.9989,pos
11692,0.0,neg,0.0,neg
11693,0.0,neg,-0.6908,neg
11694,-0.128,neg,-0.2851,neg
11695,-0.7402,neg,0.9998,pos
11696,0.4404,pos,-0.9676,neg
11697,0.1531,pos,-0.9382,neg
11698,-0.7096,neg,-0.9926,neg
11699,0.0,neg,-0.34,neg
11700,0.0772,pos,0.3142,pos
11701,0.0,neg,0.6582,pos
11702,-0.8126,neg,-0.5106,neg
11703,0.0,neg,-0.9984,neg
11704,-0.3182,neg,0.8522,pos
11705,0.25,pos,-0.6513,neg
11706,0.6588,pos,0.4753,pos
11707,0.0,neg,0.6378,pos
11708,-0.7003,neg,-0.9921,neg
11709,-0.7351,neg,-0.3751,neg
11710,0.0,neg,0.9957,pos
11711,-0.4939,neg,0.8634,pos
11712,-0.0772,neg,0.9458,pos
11713,-0.4588,neg,-0.8951,neg
11714,-0.8074,neg,-0.9974,neg
11715,0.6124,pos,-0.4276,neg
11716,0.0,neg,-0.973,neg
11717,0.0,neg,-0.5487,neg
11718,-0.128,neg,0.6314,pos
11719,-0.5267,neg,0.0,neg
11720,-0.0516,neg,0.9911,pos
11721,-0.6249,neg,-0.9996,neg
11722,-0.3818,neg,-0.5194,neg
11723,-0.743,neg,0.9982,pos
11724,-0.0258,neg,-0.9997,neg
11725,0.0,neg,0.9732,pos
11726,0.6705,pos,0.2263,pos
11727,0.0,neg,0.9992,pos
11728,0.34,pos,0.0,neg
11729,0.4404,pos,-0.9951,neg
11730,-0.9118,neg,-0.9067,neg
11731,0.128,pos,-0.9183,neg
11732,-0.7964,neg,-0.9315,neg
11734,-0.4767,neg,-0.9913,neg
11735,-0.6908,neg,0.4939,pos
11736,0.3182,pos,0.8881,pos
11737,-0.0772,neg,0.8397,pos
11738,0.0,neg,-0.9644,neg
11739,-0.5106,neg,-0.9255,neg
11740,0.34,pos,0.952,pos
11741,-0.5267,neg,-0.9819,neg
11742,0.0,neg,0.9904,pos
11743,-0.4767,neg,-0.5267,neg
11744,0.4404,pos,0.99,pos
11745,0.9041,pos,0.0726,pos
11746,-0.5574,neg,-0.9595,neg
11747,-0.25,neg,0.5423,pos
11748,-0.2263,neg,0.0,neg
11749,-0.2263,neg,-0.9062,neg
11750,0.0,neg,-0.5374,neg
11751,0.0,neg,-0.1531,neg
11752,-0.6801,neg,-0.9032,neg
11753,0.0,neg,0.9885,pos
11754,-0.3182,neg,-0.9152,neg
11755,0.0,neg,0.979,pos
11756,-0.4019,neg,-0.6369,neg
11757,-0.4939,neg,0.7935,pos
11758,0.0,neg,0.7979,pos
11759,0.0,neg,-0.9095,neg
11760,-0.1695,neg,-0.452,neg
11761,-0.1531,neg,-0.4588,neg
11762,0.2481,pos,-0.5466,neg
11763,-0.2263,neg,-0.9784,neg
11764,0.0772,pos,0.9915,pos
11765,0.0,neg,0.6356,pos
11766,-0.6369,neg,-0.9525,neg
11767,0.0,neg,-0.9796,neg
11768,-0.4588,neg,-0.9991,neg
11769,0.0,neg,0.9445,pos
11770,0.0,neg,0.9879,pos
11771,0.4404,pos,0.9598,pos
11772,-0.5499,neg,0.974,pos
11773,0.1027,pos,0.9808,pos
11774,-0.5423,neg,-0.9873,neg
11775,-0.7717,neg,0.9293,pos
11776,0.0,neg,-0.908,neg
11777,-0.4767,neg,0.8555,pos
11778,-0.836,neg,-0.9996,neg
11779,0.0,neg,0.9853,pos
11780,0.8225,pos,0.995,pos
11781,0.0,neg,-0.7579,neg
11782,0.0,neg,0.9938,pos
11783,-0.6124,neg,0.977,pos
11784,-0.34,neg,0.996,pos
11785,0.0,neg,-0.4576,neg
11786,0.7845,pos,0.9571,pos
11787,-0.2263,neg,-0.9741,neg
11788,-0.2023,neg,0.9398,pos
11789,0.2263,pos,0.9952,pos
11790,0.0,neg,-0.9935,neg
11791,0.0,neg,0.9334,pos
11792,-0.7845,neg,-0.9855,neg
11793,0.2732,pos,-0.9527,neg
11795,0.0,neg,-0.9113,neg
11796,-0.7351,neg,-0.9846,neg
11797,-0.4404,neg,-0.9671,neg
11798,0.1027,pos,0.9643,pos
11799,0.0,neg,0.0,neg
11800,0.0772,pos,0.9863,pos
11801,-0.7906,neg,-0.9756,neg
11802,0.0,neg,0.4516,pos
11803,-0.3818,neg,-0.9227,neg
11804,0.0,neg,0.9967,pos
11805,-0.34,neg,-0.9552,neg
11806,-0.34,neg,-0.9744,neg
11807,-0.765,neg,-0.9991,neg
11808,-0.2023,neg,0.0258,pos
11809,-0.6361,neg,-0.9961,neg
11811,0.0,neg,-0.9825,neg
11812,-0.6124,neg,-0.4588,neg
11813,0.0,neg,0.9956,pos
11814,-0.0772,neg,0.9009,pos
11815,0.0,neg,0.8407,pos
11816,-0.4588,neg,0.7463,pos
11817,0.0,neg,-0.9997,neg
11818,0.0,neg,0.9697,pos
11819,0.4019,pos,0.8591,pos
11820,0.4939,pos,0.6773,pos
11821,0.4215,pos,0.9983,pos
11822,-0.6486,neg,0.9954,pos
11823,-0.8074,neg,-0.0315,neg
11824,0.4404,pos,0.9965,pos
11825,0.0,neg,0.8967,pos
11826,0.0,neg,0.8941,pos
11827,0.1531,pos,-0.9963,neg
11828,-0.743,neg,-0.9435,neg
11829,0.0258,pos,0.3919,pos
11830,0.0,neg,0.9986,pos
11831,0.0,neg,-0.9939,neg
11832,0.0,neg,-0.4404,neg
11833,-0.5994,neg,-0.9718,neg
11834,-0.872,neg,-0.9656,neg
11835,0.6369,pos,-0.1045,neg
11836,-0.4019,neg,-0.9648,neg
11837,-0.5411,neg,-0.9922,neg
11838,0.0,neg,-0.6249,neg
11839,0.2023,pos,0.9647,pos
11840,-0.6222,neg,-0.9987,neg
11841,-0.34,neg,-0.9787,neg
11842,-0.25,neg,0.923,pos
11843,-0.5563,neg,-0.9963,neg
11844,-0.3612,neg,0.6705,pos
11845,0.0,neg,0.9987,pos
11846,-0.4019,neg,-0.6808,neg
11847,0.2023,pos,0.9136,pos
11848,0.6597,pos,0.9564,pos
11849,0.0,neg,0.998,pos
11850,0.0,neg,0.9709,pos
11851,0.25,pos,0.9973,pos
11852,0.3612,pos,0.9964,pos
11853,-0.6705,neg,-0.9921,neg
11854,0.0,neg,0.9776,pos
11855,-0.3818,neg,0.9506,pos
11856,0.0,neg,-0.9921,neg
11857,0.0,neg,0.9875,pos
11858,0.34,pos,0.9554,pos
11859,0.0,neg,-0.1384,neg
11860,-0.3182,neg,0.8094,pos
11861,0.3182,pos,0.9666,pos
11862,0.0,neg,0.2732,pos
11863,0.4215,pos,0.9022,pos
11864,0.5719,pos,0.9975,pos
11865,-0.5719,neg,-0.8151,neg
11866,0.0,neg,0.0,neg
11867,0.0,neg,0.997,pos
11868,0.128,pos,0.9648,pos
11869,-0.4215,neg,-0.9902,neg
11870,-0.4404,neg,-0.9928,neg
11871,-0.7959,neg,-0.999,neg
11872,0.3182,pos,-0.4848,neg
11873,-0.1027,neg,0.9427,pos
11874,0.0,neg,-0.636,neg
11875,0.4019,pos,0.9892,pos
11876,-0.4767,neg,0.9477,pos
11877,0.0,neg,0.2023,pos
11878,0.6239,pos,0.8736,pos
11879,0.2732,pos,0.0,neg
11880,0.0,neg,-0.8715,neg
11881,0.0,neg,0.9042,pos
11882,-0.7777,neg,0.9616,pos
11883,0.0,neg,0.7906,pos
11884,0.0,neg,0.3612,pos
11885,0.1531,pos,0.9963,pos
11886,0.0258,pos,0.9633,pos
11887,-0.6486,neg,-0.902,neg
11888,0.7579,pos,0.0,neg
11889,-0.8625,neg,-0.9937,neg
11890,0.0,neg,-0.6858,neg
11891,-0.7003,neg,-0.992,neg
11892,0.0,neg,0.4118,pos
11893,0.0,neg,0.2732,pos
11894,0.4939,pos,0.9968,pos
11895,-0.1531,neg,0.0,neg
11896,-0.1007,neg,0.0,neg
11897,-0.8807,neg,-0.9896,neg
11898,0.4019,pos,0.9442,pos
11899,-0.5267,neg,0.9644,pos
11900,0.0,neg,0.9945,pos
11901,0.0,neg,0.9572,pos
11902,0.5859,pos,0.4767,pos
11903,0.296,pos,0.9561,pos
11904,0.0,neg,0.9976,pos
11905,0.296,pos,-0.9971,neg
11906,-0.0258,neg,-0.0258,neg
11907,0.1779,pos,0.9896,pos
11908,0.5106,pos,-0.9774,neg
11909,-0.2263,neg,0.8574,pos
11910,0.0,neg,0.9631,pos
11911,-0.6705,neg,-0.9904,neg
11912,0.0,neg,0.8547,pos
11913,0.1779,pos,0.9917,pos
11914,0.296,pos,-0.791,neg
11915,0.0,neg,0.9914,pos
11916,0.2023,pos,0.9379,pos
11917,-0.743,neg,-0.9892,neg
11918,0.5574,pos,-0.8609,neg
11919,0.128,pos,0.9978,pos
11920,-0.5684,neg,0.3164,pos
11921,0.0,neg,0.9995,pos
11922,-0.4574,neg,0.2382,pos
11923,0.0,neg,-0.8689,neg
11924,-0.6249,neg,-0.9841,neg
11925,0.0,neg,-0.9931,neg
11926,-0.8658,neg,-0.9829,neg
11927,-0.4215,neg,0.9495,pos
11928,-0.296,neg,-0.9186,neg
11929,-0.7964,neg,0.5531,pos
11930,0.0,neg,-0.9604,neg
11931,-0.5023,neg,0.6523,pos
11932,-0.6249,neg,-0.5284,neg
11933,0.6705,pos,0.9803,pos
11934,-0.875,neg,-0.9989,neg
11935,0.5255,pos,0.9538,pos
11936,-0.6124,neg,0.9615,pos
11937,-0.2617,neg,-0.9194,neg
11938,-0.6597,neg,-0.9972,neg
11939,0.0,neg,0.859,pos
11940,0.0,neg,-0.719,neg
11941,0.0,neg,-0.4601,neg
11942,-0.3612,neg,-0.2537,neg
11944,-0.7269,neg,0.9442,pos
11945,0.128,pos,0.1531,pos
11946,-0.4767,neg,-0.9698,neg
11947,-0.886,neg,-0.997,neg
11948,0.0,neg,0.6381,pos
11949,-0.1779,neg,0.9456,pos
11950,-0.25,neg,0.9826,pos
11951,0.0,neg,0.9908,pos
11952,0.3612,pos,0.836,pos
11953,0.6249,pos,0.9453,pos
11954,0.0,neg,0.886,pos
11955,-0.6705,neg,-0.8936,neg
11956,0.0,neg,-0.6597,neg
11957,0.0,neg,-0.9813,neg
11958,0.0,neg,0.9934,pos
11959,0.0,neg,-0.8016,neg
11960,0.0,neg,0.8591,pos
11961,-0.6808,neg,0.9898,pos
11962,-0.1027,neg,-0.9945,neg
11963,0.3182,pos,0.9936,pos
11964,0.6369,pos,0.9996,pos
11965,-0.4767,neg,0.8193,pos
11966,-0.296,neg,-0.9915,neg
11967,-0.128,neg,-0.8553,neg
11968,-0.296,neg,-0.9186,neg
11969,0.0,neg,-0.7878,neg
11970,0.0,neg,-0.9267,neg
11971,-0.7845,neg,-0.9898,neg
11972,0.0,neg,-0.9287,neg
11973,-0.7579,neg,0.3734,pos
11974,0.6369,pos,0.9986,pos
11975,-0.807,neg,0.8061,pos
11976,0.3367,pos,-0.9941,neg
11977,-0.5994,neg,-0.9977,neg
11978,0.0,neg,0.9609,pos
11979,0.2732,pos,0.966,pos
11980,0.4588,pos,0.9655,pos
11981,-0.5719,neg,0.9197,pos
11982,-0.296,neg,0.9905,pos
11983,0.0,neg,0.5399,pos
11984,0.0,neg,0.3266,pos
11985,-0.4374,neg,-0.128,neg
11986,-0.5983,neg,0.0,neg
11987,0.0,neg,-0.9831,neg
11988,0.0,neg,-0.0516,neg
11989,0.0258,pos,0.9851,pos
11990,-0.8442,neg,-0.998,neg
11991,-0.5719,neg,0.3595,pos
11992,0.0,neg,-0.6276,neg
11993,-0.8555,neg,0.4252,pos
11994,-0.6249,neg,-0.6768,neg
11995,0.0516,pos,0.9317,pos
11996,-0.7964,neg,-0.991,neg
11997,-0.5574,neg,-0.8806,neg
11998,0.0,neg,0.7717,pos
11999,-0.5106,neg,-0.9937,neg
12000,0.0,neg,0.0,neg
12001,-0.1531,neg,0.8508,pos
12002,0.0,neg,-0.836,neg
12003,0.0,neg,0.9942,pos
12004,0.5574,pos,0.9761,pos
12005,-0.4939,neg,-0.7312,neg
12006,0.0,neg,-0.1531,neg
12007,-0.6908,neg,-0.9643,neg
12008,0.0,neg,0.9978,pos
12009,0.0,neg,0.6249,pos
12010,-0.6486,neg,-0.8481,neg
12011,-0.296,neg,-0.0457,neg
12012,0.5574,pos,-0.9981,neg
12013,-0.1779,neg,0.0015,pos
12014,0.0,neg,-0.8858,neg
12015,-0.6124,neg,0.952,pos
12016,0.6249,pos,-0.7601,neg
12017,0.0,neg,-0.9883,neg
12018,0.5994,pos,0.9923,pos
12019,0.0,neg,0.7263,pos
12020,0.128,pos,0.9979,pos
12021,-0.4767,neg,0.9955,pos
12022,0.6041,pos,0.9897,pos
12023,0.0,neg,0.0,neg
12024,0.0,neg,-0.9993,neg
12025,-0.8271,neg,-0.998,neg
12026,-0.4019,neg,-0.6597,neg
12027,-0.5994,neg,-0.9977,neg
12028,0.0,neg,0.4215,pos
12029,-0.1655,neg,-0.4404,neg
12030,0.0,neg,0.9893,pos
12031,-0.8807,neg,-0.8979,neg
12032,0.0,neg,0.0,neg
12033,-0.6249,neg,0.5115,pos
12034,-0.8172,neg,0.8869,pos
12035,-0.2023,neg,0.5562,pos
12036,-0.4389,neg,-0.9174,neg
12037,-0.7351,neg,0.9922,pos
12038,0.9098,pos,0.9828,pos
12039,-0.5994,neg,-0.9997,neg
12040,0.0,neg,0.0,neg
12041,-0.5719,neg,-0.9886,neg
12042,-0.5267,neg,-0.9802,neg
12043,0.34,pos,0.5994,pos
12044,0.0,neg,0.2263,pos
12045,-0.5423,neg,0.6313,pos
12046,0.3164,pos,-0.9488,neg
12047,0.0,neg,0.9648,pos
12048,-0.2023,neg,-0.9839,neg
12049,-0.8176,neg,-0.9867,neg
12050,0.2617,pos,0.9968,pos
12052,-0.296,neg,0.9073,pos
12053,-0.3164,neg,0.9655,pos
12054,-0.2023,neg,-0.95,neg
12055,-0.5994,neg,-0.9732,neg
12056,-0.3642,neg,-0.9899,neg
12057,-0.7845,neg,-0.9915,neg
12058,-0.0772,neg,0.6893,pos
12059,0.0,neg,0.0,neg
12060,0.0,neg,-0.9331,neg
12061,0.4215,pos,0.939,pos
12062,0.4767,pos,0.9509,pos
12063,0.0,neg,-0.9528,neg
12064,0.0,neg,0.8786,pos
12065,0.0,neg,0.998,pos
12066,0.3612,pos,-0.9985,neg
12067,-0.25,neg,-0.8652,neg
12068,-0.4939,neg,-0.8625,neg
12069,0.0,neg,0.21,pos
12070,-0.5994,neg,-0.9937,neg
12071,-0.3182,neg,0.9804,pos
12072,0.0,neg,0.0841,pos
12073,-0.3412,neg,-0.9943,neg
12074,0.4939,pos,-0.9968,neg
12075,-0.7712,neg,0.0,neg
12076,0.0,neg,0.4371,pos
12078,0.3612,pos,0.9487,pos
12079,0.0,neg,-0.4678,neg
12080,-0.7096,neg,0.9988,pos
12081,0.0,neg,-0.9851,neg
12082,-0.8271,neg,-0.9814,neg
12083,0.6486,pos,0.9984,pos
12084,0.0,neg,-0.7728,neg
12085,0.0,neg,-0.9393,neg
12086,-0.4767,neg,0.9992,pos
12087,-0.6597,neg,0.0,neg
12088,0.0,neg,0.9214,pos
12089,-0.2023,neg,0.9983,pos
12090,-0.4019,neg,-0.2354,neg
12091,-0.4404,neg,-0.996,neg
12092,-0.6124,neg,0.9224,pos
12093,0.5423,pos,0.9946,pos
12094,0.0,neg,-0.9815,neg
12096,-0.7579,neg,-0.4664,neg
12097,-0.3182,neg,0.9976,pos
12098,0.0,neg,0.0,neg
12099,-0.34,neg,-0.9953,neg
12100,-0.7351,neg,-0.765,neg
12101,-0.9336,neg,-0.9998,neg
12102,-0.4939,neg,-0.9036,neg
12103,-0.0258,neg,-0.9944,neg
12104,0.0,neg,0.9224,pos
12105,-0.7845,neg,-0.9929,neg
12106,-0.5106,neg,0.8898,pos
